BPUIC;lon;lat
8505234;7.202589376;46.82901413
8505322;7.242828899;46.1363856
8506506;7.376650808;46.50739267
8505295;7.975646875;46.57537635
8507522;8.023143407;47.32941198
8505226;8.017105048;46.62550482
8505294;8.0201365;46.62449087
8593155;6.092884782;46.21906025
8506401;6.399789534;46.47532697
8506407;6.413057944;46.47399935
8506410;6.451036847;46.47925755
8507269;6.526586408;46.59482596
8593169;6.095822368;46.21924819
8593029;6.094338457;46.18437643
8593047;6.097497211;46.15764825
8595027;6.107810726;46.22458141
8593167;6.108920661;46.20410854
8592826;6.119152453;46.21338749
8593064;6.120253231;46.16958561
8592893;6.119173904;46.2215839
8592899;6.119528193;46.22728307
8593072;6.121756802;46.16899139
8592913;6.126539618;46.21768416
8592928;6.127351182;46.21144077
8593060;6.135542797;46.17082498
8592919;6.138256426;46.21930426
8595035;6.139682062;46.16505179
8593074;6.137924174;46.24457259
8592819;6.139306307;46.19760698
8592847;6.138738929;46.23002507
8593078;6.138776317;46.23225672
8592785;6.139218644;46.21646335
8595675;6.137714493;46.28096248
8595664;6.143599621;46.29753932
8503046;6.139854907;46.275562
8592916;6.141273879;46.21669392
8587036;6.14247541;46.17172359
8595022;6.141853515;46.20217069
8593077;6.141196209;46.23733179
8587039;6.141155554;46.24283739
8596094;6.142345899;46.19292761
8503243;6.141344653;46.25447249
8595667;6.146311118;46.2828695
8592777;6.147184632;46.20902445
8592807;6.146995936;46.21751529
8592676;6.147999385;46.17633035
8592878;6.153855723;46.19377904
8530707;6.150663043;46.2087943
8592907;6.150977085;46.19990903
8592851;6.151139122;46.19963198
8501238;6.151002222;46.20869921
8592803;6.151069893;46.21678812
8530620;6.150743289;46.23112533
8592860;6.156383055;46.18933639
8592810;6.156238057;46.19603736
8595666;6.154245435;46.28262709
8593189;6.163326834;46.28768721
8579317;6.162130083;46.34357098
8593188;6.163395929;46.29137669
8592894;6.166105148;46.19625706
8595174;6.162040389;46.3749869
8596092;6.162175895;46.39297309
8587095;6.165183773;46.27988992
8530702;6.169783792;46.21128713
8501322;6.169728903;46.27751192
8592823;6.172036602;46.1941286
8592749;6.180305984;46.22140037
8592705;6.193816221;46.20536507
8530617;6.193115847;46.25292313
8592747;6.193985583;46.23533508
8588668;6.191867156;46.33052446
8588667;6.191876075;46.33296268
8596093;6.192327558;46.3155679
8593116;6.205494946;46.19605577
8592714;6.206503642;46.20528842
8593107;6.209064663;46.20663887
8592733;6.199179079;46.23784833
8592715;6.200146138;46.2016651
8592731;6.201958386;46.23308355
8588665;6.199647691;46.34811766
8592711;6.203254335;46.20401134
8587094;6.202872052;46.22140681
8592724;6.202293433;46.25141357
8587069;6.203750563;46.23465961
8588662;6.207566884;46.35925213
8593129;6.210969707;46.21753664
8593130;6.211192347;46.21226699
8570023;6.211226431;46.58168179
8593877;6.215808946;46.38214822
8592764;6.219055619;46.27076785
8593896;6.225231939;46.38165584
8595227;6.237715886;46.21774347
8592762;6.228321422;46.25957666
8579306;6.225777232;46.38284925
8592621;6.229274593;46.2831852
8592763;6.230065528;46.26163758
8588675;6.245363433;46.39606662
8592970;6.250617818;46.23348022
8501333;6.259411389;46.42275393
8583431;6.2594322;46.42359083
8570017;6.257785602;46.50807914
8501853;6.258517926;46.49422296
8570029;6.260795366;46.46500757
8570032;6.262285043;46.42162324
8581927;6.262531465;46.42405489
8579143;6.261646049;46.61629434
8570257;6.612646799;46.8118914
8570421;6.783427067;46.58301395
8591934;6.78287685;46.62830498
8570040;6.363624564;46.46892621
8570114;6.363357714;46.5767281
8570113;6.364273391;46.57988551
8570041;6.367968537;46.47048772
8577562;6.414128357;46.47936188
8589262;6.461445436;46.4848355
8589263;6.46165452;46.48696043
8592273;6.484524368;46.51140013
8571783;6.47924248;46.83113347
8589249;6.485217814;46.50384909
8570162;6.509215477;46.66613278
8592277;6.499864361;46.51121324
8507650;6.511360349;46.71921839
8570092;6.514588419;46.5447731
8504761;6.509040845;46.87711547
8592253;6.515576499;46.52280337
8570144;6.513550005;46.65874629
8583402;6.530160082;46.63605697
8504270;6.527113568;46.82640717
8579108;6.528956437;46.71905444
8593782;6.531346239;46.5771776
8571874;6.525517077;46.93428207
8570243;6.540051273;46.76437459
8591952;6.558872191;46.52360615
8571776;6.552922495;46.88832218
8588157;6.559469298;46.51333716
8504272;6.554484113;46.83094058
8581922;6.559363076;46.55352218
8593809;6.580446182;46.55290086
8592214;6.580934141;46.54105665
8592206;6.594823957;46.53822804
8592114;6.595748992;46.52238376
8579729;6.591308856;46.80897315
8592208;6.596141753;46.53983014
8593837;6.606129078;46.5169188
8592175;6.606608021;46.53914269
8595938;6.607000084;46.51451423
8592103;6.606833356;46.52704458
8593844;6.60768614;46.52329046
8595411;6.607704437;46.54753508
8570194;6.605633541;46.68608613
8592106;6.60825737;46.52173832
8592080;6.608570896;46.5182951
8583823;6.603949094;46.83704348
8570182;6.607648212;46.6351204
8591983;6.612965879;46.51637502
8571861;6.606958762;46.92972196
8507964;6.609482956;46.77404972
8583824;6.609095475;46.79918144
8583698;6.606792074;46.96333763
8591993;6.613495848;46.53458698
8592088;6.623759428;46.53601956
8592096;6.624395333;46.52323169
8594010;6.620558955;46.79049328
8592134;6.624704697;46.5191317
8580383;6.618790007;46.92802628
8570291;6.621727391;46.7402955
8592027;6.625422127;46.51475575
8592024;6.625806924;46.51256346
8592120;6.626132606;46.52557413
8592003;6.628243597;46.53168857
8570181;6.62675421;46.64037718
8592135;6.628674773;46.52640196
8591988;6.62907532;46.52228461
8592050;6.629653682;46.51760178
8592085;6.629530722;46.53104105
8507653;6.626351955;46.74514139
8570202;6.627980591;46.64307574
8570250;6.628516188;46.79090093
8592108;6.632984164;46.51710371
8592020;6.63307371;46.51546706
8504177;6.632508148;46.56300726
8592071;6.633234113;46.52744198
8571815;6.626370147;46.99197642
8579254;6.633484771;46.51936528
8592047;6.633347945;46.53554824
8592082;6.633408997;46.5332007
8575840;6.63684632;46.78211688
8579294;6.636961037;46.7805704
8507970;6.639092308;46.65567684
8570300;6.639293853;46.65706364
8570273;6.635386877;46.92282766
8594039;6.639385039;46.76990032
8592193;6.643484018;46.50936922
8570252;6.641881027;46.80646796
8570298;6.646025801;46.67638912
8592136;6.648489627;46.52615486
8592045;6.648673492;46.51714209
8592126;6.648508093;46.52845798
8592131;6.648487473;46.53165143
8570272;6.643163615;46.89423075
8592099;6.64876773;46.53655623
8593835;6.649041579;46.52049119
8591943;6.648034073;46.59115707
8588441;6.653483081;46.50630825
8588444;6.660268285;46.51012437
8579245;6.660037251;46.53340454
8593833;6.660376516;46.52885487
8507666;6.654939076;46.91371585
8592185;6.660908429;46.51997043
8501319;6.661300422;46.50539953
8588439;6.661405255;46.50626386
8592007;6.660413009;46.59601943
8593834;6.66159452;46.524824
8588449;6.667141157;46.51790792
8594051;6.663446344;46.77827973
8592101;6.667016703;46.5375814
8570179;6.666384178;46.60646855
8593825;6.667210963;46.56141318
8507678;6.663525881;46.83364949
8594020;6.664994148;46.77627517
8594035;6.665204734;46.77437848
8591963;6.668408074;46.55246128
8592189;6.670012856;46.50840961
8595191;6.670043198;46.51177433
8592168;6.671040027;46.50580772
8593821;6.674551725;46.54864351
8593827;6.674579331;46.54669156
8504696;6.853099793;46.67188624
8593824;6.674656083;46.55693854
8589691;8.302624926;47.0155943
8592167;6.675418648;46.50573831
8570294;6.673360563;46.70360902
8507658;6.671646137;46.838715
8570209;6.674652258;46.63742561
8595190;6.676355551;46.52060605
8593804;6.681750933;46.52525714
8593808;6.682826262;46.52198976
8592037;6.682542734;46.5618222
8570169;6.682449061;46.60111605
8501318;6.684054487;46.50122613
8592156;6.684072255;46.50181998
8579248;6.683881134;46.53417739
8579258;6.684341362;46.51895019
8504171;6.684134498;46.55710989
8591968;6.684192491;46.55482529
8593802;6.684683635;46.52057175
8593791;6.68460479;46.5280919
8592157;6.685145822;46.51265833
8592130;6.687018938;46.56256261
8593858;6.688003094;46.50395114
8593794;6.688277715;46.52640701
8593793;6.688591269;46.52447494
8579249;6.688718587;46.53596368
8504246;6.684652022;46.8311373
8593789;6.68899722;46.52997418
8592159;6.689569741;46.51311944
8592070;6.688921682;46.56454531
8592160;6.689862756;46.50137258
8592147;6.690528635;46.51444819
8583700;6.683829744;47.00633085
8593803;6.691192812;46.52484295
8593860;6.691815407;46.51091224
8587547;6.691350919;46.55111232
8579259;6.692007497;46.51775947
8587929;6.692555699;46.5649021
8592155;6.69407995;46.50069866
8507696;6.691573636;46.71415625
8571809;6.687446614;47.02598277
8571821;6.687954801;47.00756337
8592153;6.694958757;46.50973642
8583211;6.691598911;46.75570828
8593807;6.69481463;46.53252236
8587548;6.69488632;46.55477892
8507959;6.693127943;46.69352088
8592194;6.696835243;46.53915664
8592015;6.696726114;46.5584973
8592146;6.697543519;46.51318082
8570220;6.696211606;46.65854696
8570306;6.696069767;46.69255956
8571822;6.693053001;47.00975561
8593856;6.700204557;46.5120197
8592006;6.699483171;46.56763721
8507969;6.696684015;46.78086683
8579735;6.697418809;46.73514582
8588438;6.700807187;46.51846476
8592161;6.701112863;46.51611879
8570309;6.697865715;46.75781824
8583400;6.70020338;46.65805119
8582538;6.695525159;47.06569626
8507682;6.700639623;46.74071717
8504172;6.703377057;46.54030572
8570215;6.702127409;46.64919369
8593857;6.705445706;46.5089141
8570307;6.703405211;46.69248125
8582537;6.69975913;47.06606546
8582403;6.705615256;46.69051641
8515984;7.656897603;47.53074923
8588453;6.710765872;46.50570082
8507664;6.709005589;46.84755091
8570395;6.711709582;46.69229171
8582532;6.707129598;47.0671652
8588454;6.714963544;46.50259709
8582779;6.715065039;46.50474777
8580578;6.712979158;46.69509753
8582533;6.707958233;47.06914947
8582781;6.715783443;46.49486576
8595728;6.716187035;46.49878159
8582540;6.711995213;47.06563097
8571834;6.713802586;47.00121724
8582545;6.712832701;47.07279657
8571824;6.715074843;47.01800182
8570223;6.719831343;46.68030683
8582780;6.72233468;46.49689546
8507687;6.719554035;46.78140922
8570280;6.719146536;46.85494679
8570311;6.721110108;46.75114818
8579798;6.717789682;47.02347018
8570397;6.722065451;46.71085288
8570559;6.726925173;46.48858509
8570174;6.726794666;46.63306822
8571835;6.722355587;46.99878834
8595732;6.729149265;46.48981349
8507955;6.724211735;46.88918911
8571836;6.723627327;46.99610665
8507688;6.72723652;46.74907259
8579724;6.724095399;47.0487418
8504173;6.730920831;46.53856472
8592337;7.663091143;47.52253505
8516770;7.664705606;47.19548919
8509002;9.554028079;46.96743948
8580912;8.50184117;47.36890266
8591033;8.502490987;47.39217591
8582541;6.728323124;47.07229994
8570283;6.731080036;46.87083577
8571833;6.729091514;47.02131891
8579240;6.735927197;46.57562314
8583766;6.731687404;47.05185633
8595195;6.733060313;46.96569748
8507661;6.736982151;46.66810756
8592230;6.738797426;46.54339942
8507665;6.737489576;46.71549182
8579723;6.737820978;47.05383701
8593721;6.738834448;47.05584917
8592224;6.745160369;46.59108993
8579739;6.743354485;46.79915257
8582675;6.743551553;46.79606823
8592229;6.746858575;46.5502228
8592231;6.748150832;46.5521558
8570331;6.744317166;46.88995179
8571830;6.742615505;47.03534478
8571801;6.742552131;47.05539507
8570352;6.747895736;46.69956087
8557069;6.745892804;46.8888549
8579250;6.750572615;46.55653353
8595196;6.74688758;46.98067847
8581943;6.757219514;46.70568026
8570345;6.758385686;46.64233851
8570313;6.758140989;46.7497022
8570355;6.759052197;46.70138222
8570328;6.757278586;46.87776884
8575841;6.757401203;46.87844424
8570372;6.759903092;46.70753144
8593746;6.755497189;47.06209355
8502501;6.759368543;46.87848295
8570371;6.763593875;46.71042306
8557084;6.766818698;46.49280476
8570392;6.763793847;46.77065097
8557076;6.767389142;46.53184149
8570327;6.763699482;46.88773813
8570566;6.768869111;46.49236709
8577616;6.76531984;46.73764555
8570462;6.782145197;46.56826229
8101243;6.784036342;46.47360024
8588153;6.768057052;46.62611346
8579251;6.769524919;46.54147074
8504738;6.764353017;46.98298664
8582594;6.765600061;46.88998925
8582593;6.766651518;46.88775554
8579725;6.765163363;47.06596479
8504988;6.768955537;46.77039356
8570326;6.768017978;46.89390756
8504997;6.772101925;46.56612571
8570565;6.773900784;46.48463322
8580425;7.271266795;47.04687394
8578762;7.988452999;46.30769816
8508707;8.015485698;46.90837226
8576531;8.021541629;46.61917617
8594328;8.030643138;46.62529138
8502886;8.064728266;47.27220338
8581915;8.20479705;46.71522946
8589810;8.311934867;47.06558422
8577113;8.314049465;47.18464041
8570341;6.790736702;46.6686154
8583483;6.793114014;46.72761431
8557143;6.796298364;46.52104287
8577652;6.79530861;46.66220036
8592165;6.795319098;46.66241631
8557083;6.798777163;46.52962098
8530079;6.815625544;46.19208066
8502506;6.799756266;46.76648637
8504903;6.801306331;46.6511243
8577613;6.800897851;46.77399519
8570339;6.802655383;46.67297368
8570363;6.804219611;46.71216805
8570458;6.806034169;46.5721852
8570357;6.807505232;46.68402054
8570437;6.809031271;46.5758092
8570362;6.808040137;46.70421004
8593627;6.807566302;47.0928051
8593629;6.808546059;47.09013892
8593630;6.808656198;47.09867597
8593631;6.809334807;47.09138459
8504726;6.812761349;46.80317098
8587358;6.810804605;47.0873538
8579721;6.813508951;47.08922159
8504152;6.817376237;46.76092552
8580757;6.8196401;46.57100079
8593635;6.812376367;47.09483742
8577620;6.818517731;46.76183131
8587962;6.820505403;46.59568111
8579668;6.820440804;46.94533377
8507180;7.629896133;46.75513214
8587873;7.633697015;46.7456895
8576850;7.638178085;46.67619155
8593654;6.820507977;47.10013474
8587453;6.824621415;46.83721198
8577715;6.829450764;46.52463524
8579158;6.828968552;46.47150298
8504789;6.829903895;46.55498071
8593655;6.821954891;47.0934681
8576778;7.118932186;47.27312058
8504764;6.824291687;47.09872485
8577648;6.829226732;46.66698405
8531212;6.834657821;46.18358422
8587025;8.04916189;46.94955899
8576737;8.049200169;46.75162893
8507565;8.070860202;46.63204715
8576915;7.693455752;47.2000976
8580950;7.886648426;46.8429758
8571097;7.883324485;46.30650417
8502350;7.900898141;47.27552147
8571028;7.898732781;46.25740673
8576534;8.007899076;46.61800371
8508789;8.034517396;46.82173762
8571180;8.043091805;46.20505578
8572845;8.067428228;47.05126097
8596124;7.582397467;46.7942866
8507614;7.457041331;46.44203765
8557050;7.579850738;46.77197214
8587821;7.62466395;47.03803298
8580849;7.63283167;47.30358137
8594556;7.748475015;46.02416618
8579926;7.828169393;46.18294404
8576527;7.997928598;46.64743324
8572836;8.018280829;46.981428
8594184;8.147457964;47.22436628
8505749;8.153383459;46.37145894
8530342;8.182827668;46.7145562
8502756;8.191758968;47.13449353
8576841;7.579000301;46.70643228
8591012;8.731117147;47.48961132
8580670;7.431611716;46.19481223
8573770;8.72316575;47.15712412
8576555;7.633460466;46.76359985
8591922;7.614548342;46.73245217
8572125;7.609981015;47.40248318
8589056;7.612851821;47.05939664
8501956;7.808023926;46.17812696
8571074;7.822460326;46.31220494
8578814;7.991068547;46.31344278
8572871;8.007541046;46.94406093
8582478;8.035799619;46.62873686
8572832;8.050843743;46.97959474
8573051;8.23257906;47.02128168
8508979;8.232844038;46.89516125
8589749;8.257503847;47.05304964
8587878;7.617028776;46.73083814
8580060;7.299763637;46.46944347
8582218;7.556714251;46.26525931
8576559;7.62756095;46.75732191
8578114;7.613360616;47.19597399
8580418;7.2854632;46.47126905
8507733;7.38403609;46.7758499
8571391;7.458275065;47.00071639
8582477;8.037371578;46.6291874
8582479;8.041821231;46.62421624
8575551;8.803440897;46.12837172
8571736;7.56443826;46.95723037
8571266;7.281954212;46.46013663
8579703;8.072427904;47.00655368
8588522;7.399238185;46.23296461
8588519;7.404031622;46.23721214
8505779;8.499185867;46.64902606
8570708;7.303658324;46.21962153
8531067;8.797277916;46.70641905
8500841;7.204595281;46.45970592
8591210;8.512699798;47.32823399
8570756;7.322540451;46.27384124
8571292;7.330065026;46.41526011
8507757;7.329467435;46.76719268
8589774;8.311749699;47.04288985
8590099;7.428534935;46.93071714
8593439;8.50929717;47.14417387
8571732;7.561598889;46.96228871
8576580;7.634939472;46.77798104
8593442;8.509502751;47.14786017
8570608;6.999341098;46.29795395
8500746;6.960355205;46.22862695
8500488;7.621720755;47.18249592
8588909;7.631902106;47.06413364
8571048;7.86677305;46.27331958
8582706;7.958918871;46.73654923
8580417;7.96130285;46.30695404
8587877;7.620426024;46.73348647
8506658;9.119971813;47.50880532
8577575;8.510256118;47.17232124
8580662;7.274708814;46.23600898
8595543;7.464255523;46.96776614
8587796;8.821250611;46.95705886
8506680;9.120342243;47.49114089
8573609;9.121687288;47.53362702
8506724;9.120141322;47.46044939
8595441;9.466779795;47.47838074
8507994;7.329829818;47.02627434
8591923;7.622030873;46.73992467
8578540;7.987367874;46.32495745
8505863;8.916061332;45.92262947
8580986;8.824100989;46.17708148
8581140;7.330757332;47.36640975
8587631;7.331147918;47.17454772
8573862;9.017461025;47.21649032
8572316;7.699484659;47.31901079
8508661;7.698277537;47.05659128
8579924;7.824627576;46.18756198
8505567;8.983792398;46.04633876
8580107;8.978790419;45.86346827
8577885;7.204575018;46.74948063
8594280;7.202926831;47.13968923
8574159;9.464470881;47.40802832
8501986;7.824768778;46.18005909
8577296;8.098130775;47.09390634
8582564;8.099317516;47.17632212
8574902;9.439511748;46.69478857
8574906;9.440312684;46.70439382
8572441;8.104401654;47.57344777
8572477;8.103855861;47.43856494
8574267;9.472832243;47.47805854
8575953;8.508560335;47.55458403
8581524;8.860739931;47.55323517
8581258;9.022786029;46.19461406
8588807;8.441271358;47.03331277
8573180;8.448901566;47.23449493
8582983;9.044237269;46.22699007
8583691;9.046902929;46.21848551
8583652;9.063398567;46.76606348
8581887;9.433377643;46.73652262
8509684;9.569200976;46.98574911
8583462;8.922231155;46.11746108
8571557;7.771551156;47.10975212
8509682;9.573071381;46.74284008
8530845;9.101949298;46.77674608
8508282;7.759287722;47.03078349
8509786;9.2581133;46.80653138
8574046;9.283783096;47.24861712
8595163;8.980325998;45.87319099
8530877;7.915415936;46.06831045
8502550;8.11742617;47.16873287
8574338;9.463317411;47.09538374
8509661;9.447610287;46.66325947
8509784;9.442908633;46.52110276
8507258;7.54535509;46.66014163
8582445;8.013676685;46.33489341
8577095;8.273112981;47.15791364
8574578;9.453131486;46.71105185
8582716;9.453205318;46.71232833
8580588;8.993887274;46.29921449
8574040;9.47059289;47.16560049
8530907;9.463994392;46.98959118
8574337;9.468565695;47.10105876
8570047;9.474499407;47.24605183
8575574;8.982287044;45.86827865
8505875;9.12003157;46.25907132
8591467;9.474889049;47.16928558
8574529;9.460121789;46.7649368
8574284;9.487264854;47.47066922
8574528;9.463011409;46.76168215
8595948;9.479009733;47.16697209
8593443;8.511627343;47.17491719
8591459;9.47892987;47.1600362
8574334;9.476652732;47.08399041
8508486;8.407390634;47.06388322
8576842;7.58540745;46.70629832
8582495;9.130275888;47.65398985
8581693;9.13039983;47.65578714
8505262;8.935745182;46.52926706
8590602;8.414043546;47.41441809
8580453;8.416111724;47.49967954
8575728;8.81740556;46.49345359
8580769;9.113822631;46.77531285
8595614;9.14162494;47.65376094
8573394;9.140780425;47.62415102
8578594;9.129432875;47.26197997
8557093;9.135059437;47.43616686
8508952;7.537824155;47.03769949
8506556;9.140438171;47.59980487
8574986;9.111629961;46.67304328
8571743;7.585208012;46.9278545
8580899;8.129083804;47.41605694
8503890;8.130431901;47.4780473
8581618;9.138703354;47.51786055
8506728;9.137027334;47.44631263
8578495;9.127789934;47.14277891
8506735;9.137735645;47.44108445
8573941;9.137076417;47.42042988
8575054;9.117940521;46.8086959
8503565;8.72887766;47.35847542
8509984;9.117790143;46.77697309
8503986;9.135082378;47.2979553
8575053;9.126186669;46.79416945
8571398;7.470660575;46.90965564
8506574;9.149604532;47.52483376
8505876;9.110386136;46.26812203
8580100;9.110658313;46.27486627
8594585;9.154562824;47.64873982
8506554;9.154340604;47.60938732
8576833;7.584232955;46.73156812
8506473;9.155251546;47.40858312
8580188;9.129856822;46.68364333
8583510;9.153300316;47.41795024
8505978;9.118707527;46.32121115
8573761;8.72259447;47.07889165
8575052;9.136779394;46.78608564
8578498;9.148418689;47.14872684
8573932;9.158150188;47.44950895
8581128;9.159290191;47.48106848
8581996;9.165012248;47.6507618
8594909;9.165425982;47.63894445
8581546;8.729545354;47.34012606
8530447;9.12346521;46.30166938
8509852;9.149467069;47.11758171
8573391;9.166448883;47.64092624
8530483;9.153236851;47.22871816
8573919;9.161512005;47.47878639
8573348;9.03382291;47.6023009
8591270;8.515375332;47.33034992
8590972;8.734245594;47.50635224
8509791;9.136813559;46.68326996
8578514;9.028033665;47.40239662
8575470;8.989049611;46.05811593
8505619;8.985829262;45.94309483
8587130;8.985218658;45.91829812
8530516;9.020143682;47.12553405
8576830;7.583148757;46.72236713
8574332;9.480470157;47.07182028
8573811;8.727483473;47.18252543
8577496;8.723787689;47.00563106
8594341;7.753542013;46.00482077
8519513;8.504122117;47.38100702
8501664;8.282108072;46.49165362
8583065;8.121848946;46.38963624
8587407;9.483689799;47.14858736
8595976;9.484206683;47.14934298
8574313;9.488397371;47.25150083
8530400;8.724245069;46.98409777
8573559;8.596744272;47.24070486
8573106;8.588381431;46.66598297
8575413;8.967610212;46.07707818
8591718;8.992222323;46.05198106
8506593;9.038150326;47.61878382
8505622;8.989631303;45.95483773
8502895;8.328226195;47.50322126
8590227;8.328044717;47.48443317
8503770;9.026935649;47.23984078
8503758;8.644612005;47.19441656
8579931;8.656874751;47.73674254
8575575;8.987440551;45.87016903
8589928;9.033929141;47.465179
8575181;9.015411977;46.20349873
8587744;9.034708;47.48317789
8575429;8.993594149;46.07656073
8509457;9.47730462;46.95330851
8587755;9.034678818;47.47955299
8592559;8.65674482;47.71371873
8578796;9.034418304;47.46070131
8578547;8.967857914;47.24478757
8589926;9.034802975;47.47131111
8588721;9.034315554;47.45152694
8575469;8.99376819;46.05952645
8500937;7.214836696;46.08700159
8582686;7.210651067;47.0967272
8587805;7.211528235;46.97428813
8500940;7.215683734;46.06331802
8577853;7.212552794;46.81908546
8500939;7.215659156;46.07245743
8530590;7.214723928;46.34018311
8572100;7.210649389;47.42362622
8582685;7.212240178;47.08542369
8572095;7.211393219;47.3985159
8501760;7.216097006;46.28112035
8591462;9.48488026;47.15040174
8574933;9.014129567;46.75271837
8578546;8.961607563;47.243341
8580484;8.988833228;45.85657325
8575600;8.988496221;45.84238057
8594468;9.037453432;47.45046706
8503981;9.03112293;47.2389463
8575601;8.991082537;45.84188597
8590982;8.737570604;47.50063008
8505087;8.581922876;47.03444475
8580437;8.591028648;47.45156695
8575627;8.992128667;45.87743688
8509974;9.482133169;46.97038205
8573618;9.038737956;47.4720124
8575624;8.992107224;45.87395531
8573863;9.03092459;47.20880181
8578825;9.038466199;47.45856735
8573370;9.041472297;47.55525688
8580251;9.043991286;47.63549746
8580074;8.991907783;45.85601791
8587512;9.02958525;47.15226781
8574154;9.499480684;47.42123785
8590655;8.587067202;47.25814513
8577567;8.585990043;47.20676412
8588737;8.591551122;47.45487191
8572664;9.477449412;46.84462455
8582113;9.48652571;47.07519465
8508474;8.58061277;46.93519516
8576297;8.738864712;47.53563334
8575430;8.999089519;46.0784012
8575623;8.993291071;45.87255337
8573995;9.036034139;47.33781105
8508278;7.792601356;47.09120462
8508174;7.793264065;47.18156558
8579323;7.792723899;46.14320975
8575577;8.993247304;45.86647195
8578596;9.040234292;47.46442618
8590899;8.590869125;47.41418507
8574558;9.482574926;46.96955533
8591819;9.487042067;47.07905458
8591791;9.04039784;47.46985741
8574439;9.033627406;47.23655457
8580435;8.591925353;47.45010982
8576153;8.592054804;47.45118793
8582463;9.039175404;47.40939466
8580073;8.993833701;45.85537044
8590703;8.588806367;47.31314399
8587466;9.004297634;46.28116606
8519605;9.001304138;46.16659854
8581263;9.001615924;46.17069703
8572835;8.025111682;46.9846766
8502551;8.133191984;47.1771482
8574755;9.693642014;46.9742882
8594974;9.001382062;46.05777459
8573616;9.043001083;47.4646757
8575578;8.99643893;45.8636746
8506693;9.502977118;47.47139753
8518717;9.043664815;47.45325971
8573597;8.933134977;47.24083513
8594157;9.044528266;47.47132045
8503384;9.036685474;47.20675174
8575621;8.997787166;45.86851431
8573222;8.593700156;47.5178328
8506892;8.593626979;47.51018793
8503778;8.25964823;47.48897686
8590617;8.419066872;47.41807248
8575604;9.013028268;45.83597503
8578517;9.043095326;47.41414417
8583488;9.047899452;47.56300295
8575379;9.002200775;46.00602886
8591669;9.04515566;47.46398011
8593010;6.080957462;46.23059545
8501060;6.073564406;46.46514795
8501006;6.07689878;46.22235032
8594961;6.081719212;46.23643464
8594933;6.077824371;46.22731881
8574479;9.038423638;47.2317469
8591664;9.045673096;47.4688127
8580072;8.998705645;45.85327849
8595522;9.030845578;46.9503971
8503659;8.589302481;47.30302821
8591660;9.047086236;47.47167173
8505551;9.00395581;46.0055456
8573925;9.046907911;47.46226453
8507870;7.664221524;46.76323759
8573603;9.047160898;47.46580539
8578520;9.046235455;47.43035631
8530753;8.718078374;46.66683193
8591535;8.705457192;46.11871836
8573994;9.04366312;47.34241021
8593363;7.213665942;47.12829635
8575453;9.006664491;46.07745932
8506737;9.048377161;47.48889879
8573983;9.04455705;47.36198249
8578518;9.046627151;47.4169918
8515469;9.448946965;47.04319633
8506897;8.593758417;47.50523946
8577545;8.603978821;47.17208491
8588409;7.893647327;46.95614631
8572467;8.136706298;47.41628102
8577425;8.604038603;47.02825793
8504281;7.137144788;46.79014326
8504376;7.135613814;47.06831773
8587107;7.137187808;46.87344083
8572088;7.134214313;47.40386905
8579123;7.140284477;46.32892808
8570685;7.228765633;46.06888451
8557011;7.228757314;46.10448887
8582221;7.228425241;46.20361067
8588299;7.228726379;46.1559705
8557012;7.229297371;46.10864582
8557015;7.229340687;46.10076579
8503325;9.033511914;46.95258228
8591898;8.51274392;47.17796527
8591677;9.049340355;47.46943638
8582066;9.479392426;46.84156642
8575291;8.926165108;45.99889005
8577314;8.927437548;46.04371478
8574683;9.263460747;46.81274455
8575321;8.929456294;46.04383204
8579933;8.96276597;47.23069488
8531134;7.21981306;46.63920795
8575747;8.931577089;46.11338799
8591795;8.928822589;46.0068713
8588367;7.762583516;46.90528195
8506949;8.972096322;47.5470474
8573909;7.219965863;46.20663505
8577839;7.217525528;46.8080219
8504619;7.21786028;46.79036456
8504397;7.216034154;47.27439331
8592476;7.216744755;47.12955265
8592464;7.21684147;47.12848244
8502190;7.217916692;46.96119469
8557018;7.221555579;46.09763854
8572024;7.217267302;47.35271043
8581110;7.218016653;47.23298598
8580901;8.967221322;47.3628884
8578605;8.972882287;47.43489748
8574102;9.609798976;47.44383488
8573589;8.968174067;47.27059365
8594216;8.933361421;46.01231734
8580135;8.774389429;46.47651354
8573626;8.97592057;47.52310467
8575749;8.938009303;46.11301475
8580037;8.93590184;46.01832065
8581814;7.931196979;46.90763209
8582970;7.573829792;46.65178176
8592312;7.552480301;46.48743769
8576449;7.555072294;47.03105408
8531131;7.556961483;46.48190983
8578106;7.558664967;47.21516633
8571522;7.08537386;47.01093774
8576807;7.553086205;46.73922253
8578094;7.554286571;47.18030728
8500866;7.083504309;47.29644741
8501539;7.096049068;46.11225855
8588604;7.091306362;46.86491758
8576825;7.553891216;46.71777654
8580646;7.099682463;46.09168761
8581992;8.181280604;46.72949941
8505748;8.177850049;46.42263344
8580824;8.189158475;47.24054515
8508766;8.182338658;46.74742126
8578726;8.191907301;47.38969744
8578399;8.85021593;47.66419108
8593967;6.853316424;46.45705809
8501450;6.845809649;46.17520535
8570383;6.839483672;46.75168843
8593956;6.856399829;46.45357459
8531109;6.859604876;46.16387039
8579166;6.856738297;46.47898065
8501971;6.868637096;46.31500158
8579619;6.861649728;47.01084662
8504891;6.866860224;46.60052983
8593759;6.868077066;46.52619452
