BPUIC;y_Koord_Ost;x_Koord_Nord
8582777;2545464;1151670
8571802;2545843;1211250
8507656;2545891;1191605
8582543;2545930;1214445
8507086;2596149;1192816
8501297;2546034;1149360
8588451;2543634;1151444
8504192;2589425;1193679
8500177;2559638;1225242
8577897;2578003;1195751
8508302;2637467;1174029
8500205;2605246;1228665
8504419;2587397;1221540
8504101;2581018;1188909
8501505;2587056;1117472
8508001;2604585;1207544
8500188;2578650;1258173
8504411;2601013;1207814
8500261;2605635;1229670
8507089;2592689;1185342
8504488;2592037;1198901
8504446;2567157;1124640
8502022;2667078;1220534
8502106;2660111;1251826
8503503;2661403;1260428
8502237;2658555;1255220
8506047;2693213;1272188
8505112;2690339;1195194
8502021;2664100;1213630
8503415;2670364;1268716
8505113;2690937;1192315
8502024;2664450;1224349
8505003;2677749;1216130
8509189;2753095;1173840
8509187;2752412;1177930
8509168;2742850;1185728
8509167;2746581;1186840
8515992;2681784;1226954
8505172;2694281;1168406
8503286;2694526;1227483
8509185;2749660;1185038
8503303;2696914;1251682
8504444;2566827;1125254
8515488;2679560;1249409
8591314;2683071;1251472
8517374;2616208;1159096
8506318;2762163;1251310
8508281;2625704;1210302
8509411;2752482;1212431
8509269;2803007;1182574
8578769;2660832;1238503
8504176;2538300;1153000
8589524;2538300;1152475
8587853;2538305;1156124
8594159;2538536;1181730
8594017;2538539;1180615
8592067;2538539;1153774
8589522;2538552;1152902
8504021;2554917;1163525
8501113;2532735;1171096
8515760;2681597;1248688
8501604;2627954;1128383
8519485;2682558;1246620
8590044;2595600;1198500
8509262;2802747;1175254
8500305;2643278;1262002
8592019;2538625;1154924
8594053;2538645;1182023
8592063;2538663;1154391
8579645;2549413;1193927
8588791;2612134;1261188
8587480;2602500;1199338
8577494;2696739;1207062
8578862;2714588;1146854
8587465;2719130;1130010
8573557;2687981;1233556
8506025;2703657;1279856
8506294;2727812;1244316
8505065;2681042;1210257
8501669;2658887;1143989
8503122;2704731;1236472
8508386;2672511;1194415
8573710;2681990;1247299
8518510;2777655;1166715
8587560;2661060;1242805
8573278;2708775;1247400
8573552;2687598;1235046
8518280;2672502;1187107
8501153;2511565;1166839
8502727;2588707;1114908
8506375;2747325;1250659
8506359;2747038;1254504
8518875;2700436;1264343
8506271;2746155;1244112
8500918;2608953;1269156
8572006;2589106;1250260
8502622;2500539;1115397
8577633;2557521;1189883
8531121;2738685;1187296
8509977;2748824;1197420
8519206;2688002;1168910
8507473;2625100;1130187
8592983;2498234;1115355
8504064;2560625;1159713
8519176;2679762;1253149
8503401;2681706;1266990
8508207;2626312;1198741
8505467;2702845;1114264
8506275;2750566;1242987
8519748;2649811;1224987
8505407;2705749;1110218
8579281;2630474;1170783
8572579;2662167;1260648
8575033;2733436;1173633
8593755;2529839;1162038
8590840;2674345;1249687
8594299;2696750;1261834
8582205;2818472;1186803
8592631;2488756;1114760
8501557;2567999;1126634
8505473;2701502;1115758
8505117;2690489;1176032
8530355;2565949;1126752
8505066;2679680;1210700
8504221;2561747;1205198
8516699;2692249;1186816
8501472;2569189;1131826
8508351;2644392;1180297
8508656;2629324;1214882
8583897;2647563;1204739
8590373;2665050;1213847
8573854;2715741;1232066
8583791;2547202;1183520
8576448;2699654;1114739
8572508;2658699;1254362
8587419;2491082;1118374
8579148;2506809;1161937
8570275;2541190;1187602
8504134;2561939;1185509
8575434;2721201;1104797
8515298;2681233;1248730
8502120;2638046;1239130
8509058;2766911;1205202
8501494;2571029;1126718
8507272;2590260;1151820
8501436;2561713;1125599
8508049;2602094;1204325
8590762;2684435;1254463
8507270;2587830;1148815
8501446;2572024;1128700
8504073;2571068;1153069
8501606;2638647;1128173
8515647;2598104;1199793
8507373;2638352;1158376
8501399;2588155;1147065
8507475;2617859;1149383
8501504;2584747;1115283
8507008;2610444;1185319
8500285;2611967;1232039
8500260;2601363;1235740
8519409;2595626;1198528
8572867;2633755;1185177
8571564;2633775;1219785
8583418;2633792;1255379
8594888;2638047;1107004
8579062;2557871;1117024
8594874;2557893;1203737
8579187;2557921;1151067
8591043;2680660;1250416
8530289;2589120;1144326
8570036;2516070;1146486
8570085;2524200;1152100
8584515;2528777;1180417
8504436;2565286;1127473
8583444;2806582;1125502
8577721;2562148;1152484
8576588;2582302;1117491
8579499;2583889;1111426
8582215;2611260;1114955
8588921;2614262;1211877
8594501;2614579;1136545
8507503;2616130;1160007
8500797;2616164;1240136
8571066;2630242;1124324
8572127;2611917;1250856
8580414;2612611;1195578
8530764;2612622;1267427
8590091;2603008;1199458
8508776;2607657;1234808
8594621;2607658;1127418
8594470;2607898;1193464
8580102;2664706;1186867
8574829;2745085;1206430
8504911;2574635;1166023
8579026;2609405;1191746
8589210;2585478;1226549
8530113;2590496;1109280
8570020;2511288;1151714
8579840;2512225;1151400
8516077;2562198;1205438
8570987;2562203;1100304
8571555;2624477;1216137
8530884;2624545;1141662
8530254;2655650;1144909
8574041;2754637;1226114
8503272;2729800;1205111
8508740;2655658;1178348
8576463;2614617;1211053
8590368;2664771;1214235
8577110;2664803;1227414
8576869;2615363;1177430
8582975;2720096;1113224
8591716;2720160;1101060
8578840;2712982;1153475
8575546;2713615;1115240
8575329;2714969;1102742
8591594;2718927;1095830
8508663;2618582;1202177
8582691;2514702;1145438
8530621;2514783;1169093
8582692;2514925;1145176
8570125;2514934;1152011
8582688;2515062;1145977
8502933;2675268;1185338
8502934;2675424;1185254
8505129;2676010;1214816
8530304;2612877;1153102
8507561;2642306;1166631
8587279;2682055;1226125
8505615;2706016;1109886
8595257;2752541;1224701
8571096;2634062;1128515
8571100;2633944;1128885
8587662;2655000;1181900
8508980;2657698;1190814
8588185;2657924;1213691
8579959;2658522;1192924
8589092;2658750;1135650
8589838;2665414;1210459
8589823;2665720;1210610
8577149;2666252;1212102
8577151;2666554;1213291
8582044;2666616;1222833
8531156;2737900;1215421
8530995;2632677;1157834
8583716;2741850;1217058
8577809;2722540;1220260
8509418;2731610;1219993
8503228;2723115;1213882
8502016;2666140;1215479
8515773;2681364;1248735
8509094;2759648;1193899
8570464;2604819;1219838
8594613;2604860;1125302
8573866;2722046;1227456
8530856;2735023;1219729
8578523;2642748;1130724
8572742;2637513;1238006
8594102;2596730;1227949
8508994;2638244;1204861
8502581;2638259;1237958
8571156;2638293;1107249
8571147;2634679;1117350
8508868;2634729;1184883
8557051;2595056;1236634
8581895;2574155;1206181
8595979;2596765;1117503
8575323;2714719;1100615
8588955;2755500;1230800
8574961;2773531;1141161
8531391;2593467;1110780
8582988;2721503;1114870
8576800;2608623;1178138
8589919;2613793;1229199
8592314;2606739;1148674
8579336;2634249;1125478
8595193;2581048;1187952
8591519;2703442;1111867
8571090;2633320;1128260
8504024;2563456;1174487
8519338;2563448;1129549
8594190;2687416;1252070
8505571;2708376;1111333
8578331;2619070;1249820
8590189;2665288;1258526
8531376;2566538;1134892
8502939;2613911;1191141
8581668;2755343;1205156
8582474;2755392;1209806
8588197;2755599;1221099
8574563;2758956;1208004
8579405;2603800;1121900
8595251;2745010;1206145
8574775;2745130;1215944
8500941;2581512;1101257
8581157;2721080;1126154
8505790;2711788;1095888
8575571;2702427;1106789
8576090;2704404;1231366
8503332;2500426;1116259
8579885;2750304;1213286
8519330;2602476;1202940
8500213;2625190;1239427
8570152;2522762;1169157
8593934;2559595;1143293
8590476;2682842;1241458
8501375;2559384;1143980
8594345;2746018;1254135
8588431;2539255;1152581
8589418;2624770;1258236
8583832;2717620;1081765
8503889;2578026;1183547
8506752;2764051;1255015
8505028;2585202;1243416
8505070;2679390;1207025
8572675;2650959;1227366
8502809;2682095;1226136
8519520;2683716;1246710
8501393;2573750;1146146
8502222;2677826;1242179
8501003;2491891;1119054
8596079;2685513;1283698
8505152;2735366;1262697
8581765;2609137;1195512
8507892;2609581;1174478
8590033;2601349;1199726
8508972;2660531;1193365
8519353;2660787;1172538
8594983;2613020;1181406
8589784;2665662;1212160
8575114;2757103;1208633
8578888;2700832;1117451
8505391;2716888;1095894
8587075;2498910;1114429
8515457;2687824;1250912
8504872;2571264;1165527
8570655;2565250;1119620
8579744;2565313;1182027
8579036;2563269;1121094
8580648;2563296;1101222
8501667;2661090;1146026
8576326;2609458;1148130
8593941;2559629;1142527
8579663;2553717;1200085
8519319;2527479;1151556
8515327;2532131;1167890
8593734;2547459;1211526
8592825;2500234;1119555
8581916;2532675;1156402
8591951;2532705;1153108
8591039;2680702;1250191
8593183;2501148;1127951
8593202;2502635;1113869
8570707;2589858;1118884
8531317;2590545;1167470
8507968;2538112;1188694
8571816;2538137;1203778
8592911;2498808;1120044
8592858;2498822;1117871
8592827;2498823;1116881
8579316;2501980;1134201
8588927;2627415;1198942
8500467;2609130;1228258
8576327;2609427;1147790
8578715;2655636;1240058
8581592;2655646;1175913
8575424;2719050;1103029
8575155;2721563;1116574
8530086;2570272;1110906
8577738;2571099;1158540
8501000;2494090;1119794
8593015;2495405;1120348
8519476;2495445;1121575
8572111;2759390;1191380
8587051;2495434;1114456
8502667;2587289;1114033
8504438;2566532;1126478
8503532;2566816;1222588
8595730;2545458;1149466
8570602;2563250;1131000
8504898;2563543;1169869
8572060;2563544;1248955
8581635;2564717;1185375
8570984;2564810;1101884
8581633;2564845;1181701
8500369;2764961;1181728
8504544;2765167;1162767
8503517;2768670;1205877
8504329;2779681;1205011
8504328;2780540;1205068
8504330;2780726;1205678
8502741;2780833;1147740
8500290;2780980;1191384
8502600;2701615;1262099
8500278;2742132;1226281
8502615;2750876;1263132
8502052;2611225;1266183
8502538;2718023;1278360
8571400;2602723;1193423
8502527;2691918;1285856
8595917;2602704;1231061
8504500;2563214;1121880
8502735;2542513;1171977
8504827;2543374;1152800
8503861;2696993;1214096
8502929;2673109;1186523
8508785;2613037;1195556
8571430;2604107;1187642
8583266;2592871;1120168
8505137;2619667;1263492
8578283;2628152;1252518
8530662;2735862;1221384
8509727;2739481;1186583
8583717;2740393;1217352
8530497;2740608;1216046
8583715;2740855;1217289
8531409;2586884;1105316
8530875;2736923;1187063
8531397;2589352;1103695
8531401;2589549;1106897
8531283;2597227;1130579
8580438;2687072;1256511
8577995;2638169;1248684
8587876;2614008;1176002
8577632;2556039;1189308
8593541;2557301;1203775
8502636;2560226;1138015
8593778;2560619;1139056
8570581;2560633;1138692
8595177;2560842;1138473
8595178;2560937;1138439
8570573;2560953;1146253
8595179;2561255;1138207
8570607;2565708;1127377
8581902;2593021;1121959
8579879;2593512;1122791
8570751;2593566;1124105
8504335;2595080;1155590
8504337;2595085;1156140
8594924;2595115;1161679
8594788;2595166;1156815
8504334;2595180;1155780
8594786;2595322;1157382
8570778;2596022;1124198
8570788;2597275;1124864
8501751;2597507;1125024
8580671;2597524;1124561
8570798;2598190;1125923
8578059;2605302;1230699
8507900;2605349;1179049
8595916;2605690;1229448
8576797;2606894;1178321
8576823;2607558;1174888
8578102;2607885;1229504
8500458;2608704;1227946
8578973;2608903;1190873
8579014;2608943;1191412
8578930;2609770;1191530
8579070;2609785;1192261
8579084;2609829;1192076
8588331;2609865;1224443
8589239;2609866;1224845
8578945;2609870;1191571
8579074;2609889;1192293
8578932;2609920;1191189
8576827;2609945;1174432
8578935;2610107;1191161
8588131;2610201;1224409
8588478;2612923;1178893
8591919;2613450;1176731
8588254;2613539;1191973
8588578;2613956;1179168
8576557;2614415;1178855
8576860;2614418;1176135
8576558;2614437;1178818
8507181;2614775;1178565
8507172;2615743;1177148
8576626;2617354;1184700
8576550;2617432;1179153
8507175;2618370;1174994
8576631;2618478;1186038
8576629;2618490;1185330
8576875;2619576;1173738
8571721;2620409;1180874
8507883;2620806;1174788
8576883;2625788;1170249
8594923;2595071;1162294
8502096;2645872;1234624
8579348;2653506;1139666
8573577;2693286;1231484
8590869;2693387;1231657
8590877;2693419;1231902
8503767;2663904;1260105
8572581;2665988;1258189
8503589;2669732;1262790
8587449;2680950;1222260
8573203;2701480;1276935
8531321;2744466;1156068
8557091;2744483;1156878
8574065;2747276;1250201
8574678;2750059;1188325
8577673;2561819;1165925
8504851;2562046;1168146
8508495;2681200;1199900
8573596;2712627;1233316
8581636;2566156;1185230
8504992;2575067;1209082
8530936;2582349;1163928
8507889;2609624;1177793
8595930;2688700;1287636
8573567;2690744;1227682
8503868;2691601;1229743
8503865;2692225;1226348
8573574;2692480;1231892
8503869;2692505;1230609
8579182;2692672;1225702
8573575;2692805;1231843
8590862;2692826;1232071
8503797;2693228;1230555
8570801;2599324;1128421
8576826;2609210;1174409
8576864;2614691;1178493
8505534;2547221;1211027
8507434;2547804;1178256
8505530;2549710;1157685
8505816;2556614;1177719
8507241;2558576;1152861
8506941;2558969;1128639
8506906;2609091;1191532
8507436;2565270;1119409
8505920;2589606;1118299
8506097;2592415;1118396
8506232;2593328;1118685
8506238;2593562;1119221
8506241;2593614;1119434
8506245;2590382;1117489
8506230;2593701;1118877
8506236;2593729;1119058
8506243;2593818;1119475
8506192;2593886;1119377
8506234;2593932;1119073
8506085;2594492;1119584
8506081;2595332;1119914
8507246;2600230;1142450
8505435;2601753;1203320
8505434;2601935;1203386
8505436;2601937;1203274
8505433;2602074;1203182
8505437;2602509;1203216
8507912;2602978;1202914
8505438;2603290;1202798
8507317;2604580;1258973
8508238;2605421;1124804
8508236;2605439;1124173
8508241;2608508;1126084
8508243;2608635;1126448
8506077;2608639;1260971
8507332;2610102;1233409
8506920;2574810;1185797
8507520;2612268;1266064
8506904;2613820;1192015
8506070;2618756;1249535
8505932;2619438;1178451
8505443;2622163;1182000
8505323;2622683;1208316
8506065;2623495;1258802
8506067;2623791;1258561
8505330;2626574;1167435
8507326;2626939;1240670
8505444;2628934;1181803
8506075;2630597;1251061
8506073;2630893;1250969
8507335;2631704;1249667
8507243;2638110;1237635
8507305;2638383;1236987
8507341;2652740;1210266
8507343;2654156;1209695
8507541;2660490;1194385
8505927;2663769;1212402
8506939;2663856;1168598
8505928;2663864;1212558
8505929;2663953;1212597
8507322;2668901;1203684
8507706;2669173;1199124
8505349;2672127;1261165
8505361;2672842;1261587
8508199;2673129;1185710
8507545;2674444;1280184
8507183;2682252;1246503
8506636;2682465;1242261
8506549;2682675;1241865
8505333;2683560;1246655
8505332;2684773;1244940
8508279;2686476;1252025
8507906;2694246;1247279
8507902;2694968;1239108
8507307;2695265;1266840
8508333;2695568;1259434
8508331;2695610;1258022
8508014;2695983;1262256
8508335;2696091;1260485
8505296;2697337;1246373
8507330;2698489;1236308
8508011;2699540;1258048
8507641;2700999;1113052
8506525;2707317;1227648
8507518;2707877;1143791
8507537;2709463;1267308
8506922;2715967;1111340
8508037;2717916;1250682
8505923;2719479;1081865
8507944;2719502;1273547
8505922;2719506;1082396
8507926;2719694;1273082
8507928;2720099;1273063
8506537;2720242;1223643
8507629;2737859;1218427
8505621;2724752;1207887
8505925;2724784;1208095
8508274;2685528;1251984
8507643;2734373;1175843
8506937;2736154;1182429
8507627;2736815;1218984
8507625;2736892;1219131
8507599;2737407;1219474
8506539;2745775;1179149
8508025;2748890;1173895
8508027;2748907;1173734
8508023;2748974;1173581
8507702;2749684;1248808
8508029;2750366;1176420
8507229;2752843;1173678
8505362;2755379;1215767
8507645;2761308;1134058
8508019;2765052;1164036
8508021;2765059;1164215
8505250;2777016;1149395
8508259;2778333;1177126
8505935;2780893;1147907
8505937;2781001;1147981
8505939;2781030;1148107
8505941;2781070;1148208
8505931;2782367;1147928
8506328;2801141;1131063
8505354;2823024;1191987
8505933;2781971;1148106
8507267;2538556;1182211
8505529;2531552;1155916
8505919;2568226;1125219
8507704;2751992;1247510
8507231;2572627;1106108
8508016;2764998;1163834
8507432;2489390;1111375
8507416;2491750;1119358
8507414;2500769;1122420
8507347;2502075;1117619
8507355;2502452;1117726
8507647;2502549;1129540
8507430;2503970;1122260
8507345;2504375;1116796
8505938;2505183;1160915
8505940;2505377;1161421
8505936;2505704;1160510
8505942;2505755;1161874
8505944;2506253;1162103
8505946;2506629;1162487
8506063;2506677;1161714
8507418;2507024;1118838
8506059;2507195;1163122
8507420;2507506;1119452
8506061;2507612;1163745
8507428;2508770;1120253
8507426;2509046;1120515
8507422;2509499;1120504
8507424;2509690;1120843
8505428;2510792;1141190
8505427;2511216;1141539
8505917;2513188;1151451
8505817;2513240;1151942
8508231;2565992;1180308
8506405;2519948;1147024
8506403;2519983;1147202
8507283;2528796;1159652
8506417;2529705;1157243
8505426;2530182;1168928
8507227;2533580;1153574
8506934;2534925;1194891
8506932;2535495;1195169
8506930;2536172;1196527
8507922;2538947;1204081
8507910;2567286;1109954
8507303;2569593;1174135
8506093;2571995;1106378
8506095;2572267;1105707
8506091;2573139;1106172
8507595;2574186;1185847
8508035;2574978;1184579
8506924;2575072;1186742
8506880;2575267;1186418
8506926;2575563;1187123
8505943;2575659;1185117
8506640;2576523;1185024
8508033;2576900;1185413
8506928;2577570;1198626
8508338;2578652;1184150
8506646;2580495;1187940
8506648;2580795;1188201
8506715;2580953;1188257
8506644;2580992;1187794
8506642;2581783;1188201
8505815;2585712;1243456
8505814;2585903;1243022
8507708;2687716;1239122
8506638;2688099;1244598
8508284;2688200;1251773
8508289;2689247;1253159
8508328;2689955;1254785
8508299;2690322;1253525
8505430;2671190;1218655
8505431;2671366;1217581
8505921;2719057;1083220
8505924;2719060;1082792
8575190;2722226;1121288
8519759;2808734;1123448
8593995;2554857;1145984
8592719;2505457;1120682
8592076;2537726;1153527
8506706;2713174;1271005
8570349;2546291;1167534
8572916;2660986;1191404
8577657;2553154;1164007
8530945;2705098;1173400
8530670;2705099;1114223
8576011;2705108;1240179
8591753;2705144;1231905
8501987;2631069;1116765
8589121;2600170;1145067
8588550;2600207;1202933
8587317;2648690;1165480
8572670;2648694;1231190
8578664;2648709;1251624
8572649;2648741;1238303
8573556;2687663;1234184
8587979;2687670;1239700
8591723;2705152;1232413
8591522;2703273;1112291
8574573;2755843;1203213
8575512;2705224;1126449
8503559;2705225;1248575
8575516;2705234;1132534
8575558;2705236;1109765
8587016;2705247;1114937
8588709;2675556;1223832
8503081;2680816;1240468
8576794;2608058;1174256
8576290;2680820;1270610
8591045;2680841;1250339
8587810;2606362;1215109
8590868;2693635;1231217
8573075;2675560;1218504
8590857;2693702;1230455
8588798;2694563;1230564
8593414;2677000;1227500
8578561;2709500;1233660
8589996;2599775;1197275
8588259;2608086;1193704
8505880;2709521;1191832
8575510;2709525;1119967
8574893;2711219;1175076
8506792;2740089;1237436
8594207;2713768;1095425
8576077;2704391;1232873
8577231;2714510;1099924
8581960;2726518;1167798
8509950;2761777;1179771
8580976;2714537;1097579
8575762;2714554;1104261
8582835;2761778;1178798
8574659;2761793;1176487
8579692;2665945;1252476
8583085;2584796;1105607
8590702;2686684;1240932
8506573;2726572;1269547
8509300;2761800;1178775
8574704;2761810;1196775
8582830;2761821;1178515
8580220;2634550;1120175
8574097;2761823;1256673
8574294;2761848;1259573
8509681;2761865;1178751
8582831;2761865;1177605
8509854;2761866;1180960
8572098;2581280;1252538
8578560;2709850;1233400
8578537;2709875;1232140
8578559;2710600;1233250
8578557;2711880;1233340
8578538;2711930;1232700
8500002;2581386;1100761
8593880;2507349;1137128
8506968;2712250;1233250
8503980;2717800;1234700
8588492;2718711;1234649
8503982;2719370;1234460
8503385;2720650;1235600
8592056;2537115;1154262
8591980;2537134;1153225
8580385;2537162;1196889
8592090;2537175;1151272
8592041;2537244;1152787
8591987;2537255;1154063
8573200;2697250;1274200
8530943;2647627;1137507
8579475;2606457;1126744
8590235;2665969;1259056
8583543;2561277;1125304
8595536;2561281;1194939
8595183;2561245;1137327
8593587;2561255;1205278
8582236;2561360;1133200
8583797;2571722;1105727
8588347;2571742;1181552
8571907;2571763;1212486
8575283;2714557;1092990
8573762;2697267;1214472
8576054;2697288;1233954
8590308;2665983;1257268
8595095;2602818;1167469
8571550;2624448;1220076
8581342;2642400;1134959
8502564;2665984;1235655
8579417;2689653;1130545
8581041;2762373;1201681
8591226;2680881;1250161
8576188;2686692;1244416
8583507;2655254;1223484
8504920;2581421;1161804
8581353;2581463;1198989
8577889;2581495;1177197
8575573;2719542;1080809
8588742;2686701;1252463
8589110;2686710;1235776
8584842;2577997;1133533
8594771;2719555;1261996
8588583;2691300;1191750
8502286;2686720;1221370
8578758;2642203;1128845
8502368;2642522;1239568
8502766;2642920;1237318
8577297;2649456;1216633
8587735;2649476;1224545
8575963;2697323;1236105
8570661;2565004;1118116
8578077;2604804;1229094
8571762;2614200;1195737
8571063;2629694;1125261
8502394;2635619;1231541
8502356;2636505;1236411
8580575;2649482;1265108
8581081;2649483;1224838
8580010;2656258;1221673
8578768;2660423;1238568
8590366;2663628;1213637
8589831;2666111;1212652
8575115;2672663;1261564
8570546;2581580;1198839
8583346;2581590;1249935
8587435;2675150;1222240
8591107;2686724;1245909
8505649;2709632;1115465
8581894;2710928;1115307
8530107;2583229;1113314
8589812;2665979;1210037
8580714;2571772;1174502
8571607;2672766;1176954
8578121;2616802;1225615
8577375;2691357;1193244
8576381;2632378;1170487
8577549;2680900;1221390
8582115;2666139;1200063
8580829;2632720;1124410
8575983;2705343;1242575
8572879;2643784;1188543
8577641;2562500;1191200
8570740;2593777;1122424
8580244;2596399;1240089
8590078;2600938;1201531
8595600;2601956;1204791
8574193;2602285;1111266
8577321;2646108;1223949
8581108;2649555;1266071
8572650;2649586;1237662
8500589;2649685;1265699
8572458;2649693;1258892
8501797;2654205;1116281
8580832;2657473;1229818
8508978;2658276;1191155
8573055;2666359;1211881
8530759;2680907;1194892
8577552;2680930;1217975
8502299;2680930;1225900
8589818;2664591;1210899
8582120;2665598;1199224
8573601;2697341;1115335
8571676;2593898;1182395
8570716;2587091;1120562
8571358;2599535;1200237
8590076;2600168;1198744
8571403;2600205;1185605
8579552;2610198;1128958
8588295;2613450;1129890
8595145;2616480;1160125
8581723;2634370;1126789
8571146;2634472;1117923
8582441;2643171;1226132
8508353;2644677;1176140
8531043;2645040;1136151
8583066;2645715;1176455
8587715;2665990;1224740
8589679;2666062;1207842
8588980;2666081;1215063
8578372;2680966;1285430
8577576;2680980;1225280
8501709;2575676;1126001
8587713;2638010;1174700
8501594;2605380;1128257
8588167;2613518;1178309
8580134;2705352;1148437
8572641;2666094;1235816
8581759;2609211;1219694
8570544;2581678;1198189
8507588;2616731;1157246
8581802;2610244;1180408
8591545;2705376;1113193
8576603;2617877;1182548
8588809;2617264;1147310
8571316;2625537;1170998
8572778;2633175;1225934
8501717;2634465;1127161
8530990;2634695;1156375
8595449;2635834;1177125
8581336;2641787;1134176
8501583;2645867;1134490
8579342;2646783;1134089
8502097;2647371;1235549
8577289;2656707;1213072
8530938;2661829;1204699
8577147;2666156;1208362
8572902;2667688;1200113
8593970;2557381;1144655
8571181;2650429;1115160
8577808;2573125;1184162
8517111;2650692;1223664
8595454;2651404;1248181
8579359;2664604;1149684
8518909;2664900;1208800
8530357;2665227;1211576
8508040;2666195;1210431
8515737;2666888;1210929
8590275;2670548;1252782
8503543;2670853;1252870
8576235;2671613;1256470
8576263;2680204;1252797
8590739;2672143;1253441
8519602;2674147;1256415
8518954;2674856;1153891
8530629;2658483;1235668
8515548;2677564;1241285
8515480;2677581;1256987
8576280;2677813;1254669
8519110;2679240;1245035
8505019;2679311;1152039
8517014;2679575;1155590
8591281;2679807;1253358
8591182;2680942;1245641
8503014;2681717;1248376
8530682;2681829;1201116
8591235;2682244;1251076
8516681;2682327;1248456
8591290;2682419;1250876
8591240;2682556;1250029
8590472;2682428;1241858
8591112;2683827;1251325
8530457;2683898;1140437
8591376;2684072;1248535
8591192;2684271;1248296
8590627;2684538;1253119
8573233;2686082;1256916
8572904;2661444;1194487
8589675;2668299;1206802
8501897;2672809;1147818
8591084;2681012;1246226
8557007;2608031;1121436
8590699;2686159;1256235
8591424;2686533;1245906
8518951;2686604;1163913
8503682;2686616;1240338
8591396;2686639;1248661
8591023;2687599;1244609
8591763;2687619;1212423
8515446;2687633;1255587
8590887;2687663;1252432
8590566;2687672;1250113
8594261;2687806;1250714
8591028;2687921;1244561
8503148;2687922;1250987
8590882;2687986;1251965
8516179;2688250;1211699
8595080;2688698;1253089
8588011;2688832;1237381
8576224;2688887;1243029
8588314;2689066;1252804
8590505;2689595;1246057
8519622;2689984;1284507
8594250;2690006;1245962
8591761;2690020;1214500
8594338;2690249;1252387
8500846;2690291;1190227
8591543;2690360;1129094
8519623;2690443;1285229
8504849;2690460;1166443
8530418;2690603;1194282
8530365;2665021;1181088
8505692;2609659;1123197
8590498;2691361;1233008
8573614;2692521;1117108
8581573;2692570;1231636
8530692;2693647;1181140
8588033;2693904;1237924
8575484;2694095;1117434
8575919;2694142;1253735
8573674;2694533;1262960
8595052;2495560;1119634
8590637;2694583;1246658
8590601;2694612;1239692
8581541;2695036;1245153
8575482;2695387;1117585
8587010;2695436;1244788
8519642;2695540;1259304
8587680;2695951;1245649
8530402;2696091;1210881
8571577;2654414;1178127
8518489;2696138;1181132
8575925;2696140;1251863
8588308;2696315;1228746
8580879;2696752;1244905
8530897;2604424;1130453
8508492;2666221;1211494
8501953;2641237;1135732
8506899;2696824;1261790
8518952;2697049;1168002
8578918;2698661;1108908
8578917;2698698;1109175
8580495;2699593;1258183
8578934;2699603;1111279
8578936;2699608;1111108
8505475;2700598;1120106
8587745;2700828;1118561
8573662;2700859;1258912
8573664;2701083;1258117
8576233;2701178;1264845
8505409;2701940;1106750
8591553;2701990;1113559
8518493;2702142;1168785
8591549;2702562;1113505
8503250;2702778;1207572
8518494;2702876;1149287
8591512;2702970;1112758
8578909;2703114;1113619
8575999;2703334;1242667
8583486;2703420;1244544
8591530;2703456;1112901
8591521;2703466;1112623
8591529;2703468;1112320
8595914;2703492;1261922
8576053;2703591;1235061
8518722;2703901;1230939
8530452;2703967;1115817
8530406;2704178;1208586
8578977;2704214;1114190
8505858;2704319;1114473
8587005;2704434;1266372
8578978;2704435;1114325
8518721;2704832;1231419
8587502;2704954;1113440
8580991;2704960;1113887
8518873;2705077;1231430
8594370;2705164;1114330
8578990;2705449;1114981
8591557;2705604;1115416
8578938;2705617;1114571
8578971;2708586;1118483
8580984;2708810;1115253
8518956;2709527;1174295
8515651;2709677;1268431
8583318;2710565;1268457
8577309;2711318;1237824
8580980;2711394;1114930
8573586;2711632;1236816
8580885;2712034;1236163
8575204;2718806;1128917
8578842;2712146;1153820
8575741;2712175;1140050
8578843;2712188;1153563
8595876;2712201;1256311
8503390;2712211;1237428
8575742;2712542;1139745
8503249;2712800;1225500
8589513;2712847;1235987
8518498;2715031;1104280
8578854;2715035;1145022
8578860;2715058;1145961
8588134;2715246;1145494
8518153;2715255;1103757
8572070;2574649;1258661
8515621;2715841;1098100
8580731;2716310;1111248
8505266;2717222;1143480
8575214;2717359;1133241
8575165;2717423;1115030
8509216;2717518;1177675
8519621;2717549;1092851
8575213;2717637;1132476
8505267;2717642;1136260
8505275;2717861;1142054
8578853;2717975;1140376
8578852;2718017;1138061
8575208;2718125;1130657
8591477;2718281;1142166
8575206;2718336;1129967
8575164;2718387;1115260
8515530;2718409;1089206
8575205;2718460;1129556
8505252;2718694;1140253
8515378;2718706;1132611
8575203;2718894;1128619
8505265;2718922;1139236
8575202;2718981;1128473
8575200;2719125;1126955
8575198;2719374;1126276
8582976;2719685;1113020
8575158;2719845;1116089
8575159;2719866;1115877
8575160;2720002;1115648
8506180;2720167;1257971
8582978;2720172;1113998
8575196;2720198;1125123
8500370;2720348;1116515
8575195;2720444;1124877
8518591;2720826;1258129
8582990;2720881;1114799
8581256;2720922;1113964
8575192;2720975;1123875
8581257;2720980;1114263
8518718;2721029;1257061
8515273;2721031;1226349
8583676;2721042;1114528
8581245;2721059;1113693
8582991;2721651;1115309
8515648;2721901;1077070
8575186;2723021;1119560
8575132;2723081;1114274
8575187;2723096;1119768
8516454;2723209;1117723
